"meta_source","meta_time","meta_event","meta_session","timestamp","vehicle_id","outing","lap","value","expire_at"
"kafka:gr-raw","2025-04-27T17:24:55.915Z","I_R02_2025-04-27","R2","2025-04-27T17:24:54.155Z","GR86-051-71",0,5,149280,
"kafka:gr-raw","2025-04-27T17:22:25.869Z","I_R02_2025-04-27","R2","2025-04-27T17:22:24.885Z","GR86-051-71",0,4,149500,
"kafka:gr-raw","2025-04-27T17:19:55.960Z","I_R02_2025-04-27","R2","2025-04-27T17:19:55.366Z","GR86-051-71",0,3,149822,
"kafka:gr-raw","2025-04-27T17:17:28.914Z","I_R02_2025-04-27","R2","2025-04-27T17:17:25.565Z","GR86-051-71",0,2,153268,
"kafka:gr-raw","2025-04-27T17:14:53.766Z","I_R02_2025-04-27","R2","2025-04-27T17:14:52.276Z","GR86-051-71",0,1,212014,
"kafka:gr-raw","2025-04-27T17:11:20.875Z","I_R02_2025-04-27","R2","2025-04-27T17:11:20.445Z","GR86-051-71",0,32768,1829922,
"kafka:gr-raw","2025-04-27T18:06:05.598Z","I_R02_2025-04-27","R2","2025-04-27T18:06:04.835Z","GR86-057-57",0,19,254224,
"kafka:gr-raw","2025-04-27T18:01:50.984Z","I_R02_2025-04-27","R2","2025-04-27T18:01:50.595Z","GR86-057-57",0,18,153177,
"kafka:gr-raw","2025-04-27T17:59:18.896Z","I_R02_2025-04-27","R2","2025-04-27T17:59:17.394Z","GR86-057-57",0,17,154194,
"kafka:gr-raw","2025-04-27T17:56:44.826Z","I_R02_2025-04-27","R2","2025-04-27T17:56:43.194Z","GR86-057-57",0,16,152706,
"kafka:gr-raw","2025-04-27T17:54:12.565Z","I_R02_2025-04-27","R2","2025-04-27T17:54:10.479Z","GR86-057-57",0,15,208596,
"kafka:gr-raw","2025-04-27T17:50:43.680Z","I_R02_2025-04-27","R2","2025-04-27T17:50:41.880Z","GR86-057-57",0,14,198786,
"kafka:gr-raw","2025-04-27T17:47:25.394Z","I_R02_2025-04-27","R2","2025-04-27T17:47:23.116Z","GR86-057-57",0,13,173115,
"kafka:gr-raw","2025-04-27T17:44:33.915Z","I_R02_2025-04-27","R2","2025-04-27T17:44:29.985Z","GR86-057-57",0,12,152971,
"kafka:gr-raw","2025-04-27T17:42:00.300Z","I_R02_2025-04-27","R2","2025-04-27T17:41:57.035Z","GR86-057-57",0,11,152826,
"kafka:gr-raw","2025-04-27T17:39:24.714Z","I_R02_2025-04-27","R2","2025-04-27T17:39:24.234Z","GR86-057-57",0,10,191301,
"kafka:gr-raw","2025-04-27T17:36:14.205Z","I_R02_2025-04-27","R2","2025-04-27T17:36:12.875Z","GR86-057-57",0,9,194570,
"kafka:gr-raw","2025-04-27T17:33:02.308Z","I_R02_2025-04-27","R2","2025-04-27T17:32:58.315Z","GR86-057-57",0,8,157812,
"kafka:gr-raw","2025-04-27T17:30:22.224Z","I_R02_2025-04-27","R2","2025-04-27T17:30:20.475Z","GR86-057-57",0,7,153306,
"kafka:gr-raw","2025-04-27T17:27:50.155Z","I_R02_2025-04-27","R2","2025-04-27T17:27:47.194Z","GR86-057-57",0,6,152882,
"kafka:gr-raw","2025-04-27T17:25:22.950Z","I_R02_2025-04-27","R2","2025-04-27T17:25:14.315Z","GR86-057-57",0,5,154290,
"kafka:gr-raw","2025-04-27T17:22:41.655Z","I_R02_2025-04-27","R2","2025-04-27T17:22:39.995Z","GR86-057-57",0,4,153010,
"kafka:gr-raw","2025-04-27T17:20:07.554Z","I_R02_2025-04-27","R2","2025-04-27T17:20:06.984Z","GR86-057-57",0,3,152983,
"kafka:gr-raw","2025-04-27T17:17:36.410Z","I_R02_2025-04-27","R2","2025-04-27T17:17:33.985Z","GR86-057-57",0,2,159696,
"kafka:gr-raw","2025-04-27T17:14:55.533Z","I_R02_2025-04-27","R2","2025-04-27T17:14:54.354Z","GR86-057-57",0,1,198788,
"kafka:gr-raw","2025-04-27T17:11:37.780Z","I_R02_2025-04-27","R2","2025-04-27T17:11:35.505Z","GR86-057-57",0,32768,1556003,
"kafka:gr-raw","2025-04-27T18:06:03.920Z","I_R02_2025-04-27","R2","2025-04-27T18:05:59.510Z","GR86-061-51",0,19,252666,
"kafka:gr-raw","2025-04-27T18:01:47.582Z","I_R02_2025-04-27","R2","2025-04-27T18:01:46.819Z","GR86-061-51",0,18,152324,
"kafka:gr-raw","2025-04-27T17:59:18.941Z","I_R02_2025-04-27","R2","2025-04-27T17:59:14.509Z","GR86-061-51",0,17,152410,
"kafka:gr-raw","2025-04-27T17:56:42.982Z","I_R02_2025-04-27","R2","2025-04-27T17:56:42.197Z","GR86-061-51",0,16,153379,
"kafka:gr-raw","2025-04-27T17:54:09.696Z","I_R02_2025-04-27","R2","2025-04-27T17:54:08.709Z","GR86-061-51",0,15,209606,
"kafka:gr-raw","2025-04-27T17:50:39.459Z","I_R02_2025-04-27","R2","2025-04-27T17:50:39.109Z","GR86-061-51",0,14,211502,
"kafka:gr-raw","2025-04-27T17:47:10.205Z","I_R02_2025-04-27","R2","2025-04-27T17:47:07.579Z","GR86-061-51",0,13,156579,
"kafka:gr-raw","2025-04-27T17:44:33.276Z","I_R02_2025-04-27","R2","2025-04-27T17:44:31.029Z","GR86-061-51",0,12,151690,
"kafka:gr-raw","2025-04-27T17:42:00.773Z","I_R02_2025-04-27","R2","2025-04-27T17:41:59.309Z","GR86-061-51",0,11,153214,
"kafka:gr-raw","2025-04-27T17:39:27.007Z","I_R02_2025-04-27","R2","2025-04-27T17:39:26.074Z","GR86-061-51",0,10,189800,
"kafka:gr-raw","2025-04-27T17:36:18.029Z","I_R02_2025-04-27","R2","2025-04-27T17:36:16.349Z","GR86-061-51",0,9,191972,
"kafka:gr-raw","2025-04-27T17:33:05.303Z","I_R02_2025-04-27","R2","2025-04-27T17:33:04.309Z","GR86-061-51",0,8,154708,
"kafka:gr-raw","2025-04-27T17:30:32.659Z","I_R02_2025-04-27","R2","2025-04-27T17:30:29.600Z","GR86-061-51",0,7,152617,
"kafka:gr-raw","2025-04-27T17:27:58.532Z","I_R02_2025-04-27","R2","2025-04-27T17:27:56.989Z","GR86-061-51",0,6,151664,
"kafka:gr-raw","2025-04-27T17:25:27.337Z","I_R02_2025-04-27","R2","2025-04-27T17:25:25.367Z","GR86-061-51",0,5,152026,
"kafka:gr-raw","2025-04-27T17:22:55.263Z","I_R02_2025-04-27","R2","2025-04-27T17:22:53.279Z","GR86-061-51",0,4,171383,
"kafka:gr-raw","2025-04-27T17:20:03.601Z","I_R02_2025-04-27","R2","2025-04-27T17:20:01.907Z","GR86-061-51",0,3,150920,
"kafka:gr-raw","2025-04-27T17:17:32.252Z","I_R02_2025-04-27","R2","2025-04-27T17:17:30.989Z","GR86-061-51",0,2,157377,
"kafka:gr-raw","2025-04-27T17:14:54.156Z","I_R02_2025-04-27","R2","2025-04-27T17:14:53.594Z","GR86-061-51",0,1,200910,
"kafka:gr-raw","2025-04-27T17:11:34.481Z","I_R02_2025-04-27","R2","2025-04-27T17:11:32.675Z","GR86-061-51",0,32768,1300257,
"kafka:gr-raw","2025-04-27T18:12:31.505Z","I_R02_2025-04-27","R2","2025-04-27T18:12:29.507Z","GR86-063-113",0,20,50573,
"kafka:gr-raw","2025-04-27T18:05:41.670Z","I_R02_2025-04-27","R2","2025-04-27T18:05:38.463Z","GR86-063-113",0,19,238304,
"kafka:gr-raw","2025-04-27T18:01:40.465Z","I_R02_2025-04-27","R2","2025-04-27T18:01:40.184Z","GR86-063-113",0,18,151613,
"kafka:gr-raw","2025-04-27T17:59:16.513Z","I_R02_2025-04-27","R2","2025-04-27T17:59:08.543Z","GR86-063-113",0,17,152004,
"kafka:gr-raw","2025-04-27T17:56:38.946Z","I_R02_2025-04-27","R2","2025-04-27T17:56:36.544Z","GR86-063-113",0,16,151244,
"kafka:gr-raw","2025-04-27T17:54:06.217Z","I_R02_2025-04-27","R2","2025-04-27T17:54:05.312Z","GR86-063-113",0,15,210615,
"kafka:gr-raw","2025-04-27T17:50:35.518Z","I_R02_2025-04-27","R2","2025-04-27T17:50:34.704Z","GR86-063-113",0,14,213404,
"kafka:gr-raw","2025-04-27T17:47:02.906Z","I_R02_2025-04-27","R2","2025-04-27T17:47:01.305Z","GR86-063-113",0,13,153196,
"kafka:gr-raw","2025-04-27T17:44:28.457Z","I_R02_2025-04-27","R2","2025-04-27T17:44:28.065Z","GR86-063-113",0,12,153510,
"kafka:gr-raw","2025-04-27T17:41:55.082Z","I_R02_2025-04-27","R2","2025-04-27T17:41:54.624Z","GR86-063-113",0,11,153102,
"kafka:gr-raw","2025-04-27T17:39:22.430Z","I_R02_2025-04-27","R2","2025-04-27T17:39:21.453Z","GR86-063-113",0,10,193383,
"kafka:gr-raw","2025-04-27T17:36:08.533Z","I_R02_2025-04-27","R2","2025-04-27T17:36:08.103Z","GR86-063-113",0,9,210779,
"kafka:gr-raw","2025-04-27T17:32:38.890Z","I_R02_2025-04-27","R2","2025-04-27T17:32:37.273Z","GR86-063-113",0,8,150795,
"kafka:gr-raw","2025-04-27T17:30:07.190Z","I_R02_2025-04-27","R2","2025-04-27T17:30:06.493Z","GR86-063-113",0,7,151592,
"kafka:gr-raw","2025-04-27T17:27:36.166Z","I_R02_2025-04-27","R2","2025-04-27T17:27:34.904Z","GR86-063-113",0,6,150913,
"kafka:gr-raw","2025-04-27T17:25:05.126Z","I_R02_2025-04-27","R2","2025-04-27T17:25:03.984Z","GR86-063-113",0,5,150601,
"kafka:gr-raw","2025-04-27T17:22:34.482Z","I_R02_2025-04-27","R2","2025-04-27T17:22:33.384Z","GR86-063-113",0,4,151321,
"kafka:gr-raw","2025-04-27T17:20:05.504Z","I_R02_2025-04-27","R2","2025-04-27T17:20:02.064Z","GR86-063-113",0,3,151388,
"kafka:gr-raw","2025-04-27T17:17:32.450Z","I_R02_2025-04-27","R2","2025-04-27T17:17:30.709Z","GR86-063-113",0,2,157102,
"kafka:gr-raw","2025-04-27T17:14:53.881Z","I_R02_2025-04-27","R2","2025-04-27T17:14:53.575Z","GR86-063-113",0,1,205859,
"kafka:gr-raw","2025-04-27T17:11:27.985Z","I_R02_2025-04-27","R2","2025-04-27T17:11:27.704Z","GR86-063-113",0,32768,1574491,
"kafka:gr-raw","2025-04-27T18:05:37.054Z","I_R02_2025-04-27","R2","2025-04-27T18:05:36.452Z","GR86-065-5",0,19,236550,
"kafka:gr-raw","2025-04-27T18:01:40.781Z","I_R02_2025-04-27","R2","2025-04-27T18:01:39.894Z","GR86-065-5",0,18,153811,
"kafka:gr-raw","2025-04-27T17:59:08.116Z","I_R02_2025-04-27","R2","2025-04-27T17:59:06.082Z","GR86-065-5",0,17,151334,
"kafka:gr-raw","2025-04-27T17:56:39.240Z","I_R02_2025-04-27","R2","2025-04-27T17:56:34.748Z","GR86-065-5",0,16,151816,
"kafka:gr-raw","2025-04-27T17:54:04.307Z","I_R02_2025-04-27","R2","2025-04-27T17:54:02.933Z","GR86-065-5",0,15,212463,
"kafka:gr-raw","2025-04-27T17:50:31.839Z","I_R02_2025-04-27","R2","2025-04-27T17:50:30.493Z","GR86-065-5",0,14,211526,
"kafka:gr-raw","2025-04-27T17:46:59.647Z","I_R02_2025-04-27","R2","2025-04-27T17:46:58.972Z","GR86-065-5",0,13,153820,
"kafka:gr-raw","2025-04-27T17:44:25.717Z","I_R02_2025-04-27","R2","2025-04-27T17:44:25.132Z","GR86-065-5",0,12,152631,
"kafka:gr-raw","2025-04-27T17:41:53.361Z","I_R02_2025-04-27","R2","2025-04-27T17:41:52.492Z","GR86-065-5",0,11,152779,
"kafka:gr-raw","2025-04-27T17:39:21.127Z","I_R02_2025-04-27","R2","2025-04-27T17:39:19.693Z","GR86-065-5",0,10,196949,
"kafka:gr-raw","2025-04-27T17:36:03.966Z","I_R02_2025-04-27","R2","2025-04-27T17:36:02.738Z","GR86-065-5",0,9,209904,
"kafka:gr-raw","2025-04-27T17:32:36.593Z","I_R02_2025-04-27","R2","2025-04-27T17:32:32.858Z","GR86-065-5",0,8,0,
"kafka:gr-raw","2025-04-27T17:32:36.593Z","I_R02_2025-04-27","R2","2025-04-27T17:32:32.856Z","GR86-065-5",0,9,44,
"kafka:gr-raw","2025-04-27T17:32:36.592Z","I_R02_2025-04-27","R2","2025-04-27T17:32:32.854Z","GR86-065-5",0,8,154234,
"kafka:gr-raw","2025-04-27T17:30:00.320Z","I_R02_2025-04-27","R2","2025-04-27T17:29:58.692Z","GR86-065-5",0,7,150000,
"kafka:gr-raw","2025-04-27T17:27:34.011Z","I_R02_2025-04-27","R2","2025-04-27T17:27:28.572Z","GR86-065-5",0,6,149886,
"kafka:gr-raw","2025-04-27T17:24:59.792Z","I_R02_2025-04-27","R2","2025-04-27T17:24:58.658Z","GR86-065-5",0,5,150411,
"kafka:gr-raw","2025-04-27T17:22:29.610Z","I_R02_2025-04-27","R2","2025-04-27T17:22:28.292Z","GR86-065-5",0,4,150586,
"kafka:gr-raw","2025-04-27T17:19:58.013Z","I_R02_2025-04-27","R2","2025-04-27T17:19:57.657Z","GR86-065-5",0,3,150786,
"kafka:gr-raw","2025-04-27T17:17:28.659Z","I_R02_2025-04-27","R2","2025-04-27T17:17:26.892Z","GR86-065-5",0,2,154581,
"kafka:gr-raw","2025-04-27T17:14:53.850Z","I_R02_2025-04-27","R2","2025-04-27T17:14:52.341Z","GR86-065-5",0,1,210236,
"kafka:gr-raw","2025-04-27T17:11:22.639Z","I_R02_2025-04-27","R2","2025-04-27T17:11:22.092Z","GR86-065-5",0,32768,1648393,
